Species	Query Contig	Hit Accession	AlnLen	PercentIDMatch	QStart	QEnd	HStart	HEnd	Evalue	Hit Taxon
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_070865	631	89.857	7399	8025	624	433	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_070865	379	89.974	5131	5503	1810	259	2.62e-134	Myconymphaea yatsukahoi
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_070854	642	86.449	7404	8042	630	373	0.0	Hyphozyma variabilis var. odora
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_070854	703	82.361	6580	7272	1429	322	2.49e-169	Hyphozyma variabilis var. odora
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_070854	380	78.684	5129	5503	1786	123	1.05e-58	Hyphozyma variabilis var. odora
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_062633	621	86.634	7404	8021	612	366	0.0	Debaryomyces mycophilus
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_062633	704	82.528	6580	7272	1412	326	1.49e-171	Debaryomyces mycophilus
Coemansia_sp._RSA_1853	RSA_1853_metscf_243	NG_062633	379	80.211	5128	5503	1769	141	1.03e-68	Debaryomyces mycophilus
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_065601	1419	85.130	6708	8092	1420	763	0.0	Coemansia sp. JLT-2013a
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_065601	336	87.202	5306	5631	1755	201	4.43e-102	Coemansia sp. JLT-2013a
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070867	708	87.994	6708	7400	1435	443	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070867	631	89.857	7527	8156	619	432	0.0	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070867	380	87.632	5257	5631	1810	234	2.00e-120	Pinnaticoemansia coronantispora
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070865	708	87.712	6708	7400	1437	436	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070865	631	89.857	7527	8153	624	433	0.0	Myconymphaea yatsukahoi
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070865	379	89.974	5259	5631	1810	259	2.54e-134	Myconymphaea yatsukahoi
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070854	642	86.449	7532	8170	630	373	0.0	Hyphozyma variabilis var. odora
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070854	703	82.361	6708	7400	1429	322	2.41e-169	Hyphozyma variabilis var. odora
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_070854	380	78.684	5257	5631	1786	123	1.01e-58	Hyphozyma variabilis var. odora
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_062633	621	86.634	7532	8149	612	366	0.0	Debaryomyces mycophilus
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_062633	704	82.528	6708	7400	1412	326	1.44e-171	Debaryomyces mycophilus
Coemansia_sp._RSA_1853	RSA_1853_metscf_246	NG_062633	379	80.211	5256	5631	1769	141	1.00e-68	Debaryomyces mycophilus
Rhizopus_stolonifer_NRRL_1483	NRRL_1483_metscf_1173	NG_062621	1757	99.943	4741	6497	1757	1754	0.0	Rhizopus oryzae
Rhizopus_stolonifer_NRRL_1483	NRRL_1483_metscf_1173	NG_062622	1757	97.951	4741	6497	1757	1649	0.0	Rhizopus caespitosus
Rhizopus_stolonifer_NRRL_1483	NRRL_1483_metscf_1173	NG_062620	1763	97.901	4741	6497	1757	1646	0.0	Rhizopus sexualis var. sexualis
Rhizopus_stolonifer_NRRL_1483	NRRL_1483_metscf_1173	NG_062623	1764	97.789	4741	6497	1761	1642	0.0	Rhizopus americanus
Rhizopus_stolonifer_NRRL_1483	NRRL_1483_metscf_1173	NG_064824	1757	97.780	4741	6497	1757	1640	0.0	Rhizopus schipperae
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_plascf_1_covcut_5	NG_062621	1757	100.000	1180	2936	1757	1757	0.0	Rhizopus oryzae
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_plascf_1_covcut_5	NG_062622	1757	97.894	1180	2936	1757	1646	0.0	Rhizopus caespitosus
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_plascf_1_covcut_5	NG_062620	1763	97.845	1180	2936	1757	1643	0.0	Rhizopus sexualis var. sexualis
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_plascf_1_covcut_5	NG_064824	1757	97.837	1180	2936	1757	1643	0.0	Rhizopus schipperae
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_plascf_1_covcut_5	NG_062623	1764	97.732	1180	2936	1761	1639	0.0	Rhizopus americanus
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_metscf_1179	NG_062621	1757	100.000	4888	6644	1757	1757	0.0	Rhizopus oryzae
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_metscf_1179	NG_062622	1757	97.894	4888	6644	1757	1646	0.0	Rhizopus caespitosus
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_metscf_1179	NG_062620	1763	97.845	4888	6644	1757	1643	0.0	Rhizopus sexualis var. sexualis
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_metscf_1179	NG_064824	1757	97.837	4888	6644	1757	1643	0.0	Rhizopus schipperae
Rhizopus_sp._NRRL_A-21231	NRRL_A-21231_metscf_1179	NG_062623	1764	97.732	4888	6644	1761	1639	0.0	Rhizopus americanus
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_plascf_3_covcut_0	NG_063234	1799	97.888	2075	3871	1	1684	0.0	Lichtheimia blakesleeana
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_plascf_3_covcut_0	NG_064991	1145	97.642	2093	3234	1	1059	0.0	Lichtheimia hyalospora
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_plascf_3_covcut_0	NG_064998	1052	100.000	2128	3179	1	1052	0.0	Lichtheimia ramosa
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_plascf_3_covcut_0	NG_063235	1700	87.176	2075	3738	1	1013	0.0	Poitrasia circinans
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_plascf_3_covcut_0	NG_064997	1073	97.856	2127	3197	1	1001	0.0	Lichtheimia sphaerocystis
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_475	NG_063234	1799	97.888	3946	5742	1	1684	0.0	Lichtheimia blakesleeana
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_475	NG_064991	1145	97.642	3964	5105	1	1059	0.0	Lichtheimia hyalospora
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_475	NG_064998	1052	100.000	3999	5050	1	1052	0.0	Lichtheimia ramosa
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_475	NG_063235	1700	87.176	3946	5609	1	1013	0.0	Poitrasia circinans
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_475	NG_064997	1073	97.856	3998	5068	1	1001	0.0	Lichtheimia sphaerocystis
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_9421	NG_063234	95	98.947	740	834	1465	92	1.51e-42	Lichtheimia blakesleeana
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_9421	NG_063098	95	95.789	740	834	1380	83	1.52e-37	Benjaminiella youngii
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_9421	NG_063384	95	95.789	740	834	1448	83	1.52e-37	Benjaminiella poitrasii
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_9421	NG_065587	95	94.737	740	834	1447	80	7.07e-36	Mucor lanceolatus
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_9421	NG_065592	95	94.737	740	834	1435	80	7.07e-36	Mucor circinelloides f. janssenii
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_15973	NG_065130	283	100.000	1	283	1043	283	2.23e-149	Kazachstania sp. B1-TP1-1
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_15973	NG_062068	283	100.000	1	283	1012	283	2.23e-149	Wickerhamomyces ciferrii
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_15973	NG_062063	283	100.000	1	283	988	283	2.23e-149	Wickerhamomyces lynferdii
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_15973	NG_063315	283	100.000	1	283	1010	283	2.23e-149	Saccharomyces cerevisiae
Mycocladus_corymbifer_NRRL_1309	NRRL_1309_metscf_15973	NG_063302	283	100.000	1	283	986	283	2.23e-149	Pichia euphorbiiphila
Rhizopus_microsporus_NRRL_5548	NRRL_5548_plascf_2_covcut_20	NG_062618	1757	99.943	2684	4440	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_5548	NRRL_5548_plascf_2_covcut_20	NG_064824	1757	99.715	2684	4440	1	1742	0.0	Rhizopus schipperae
Rhizopus_microsporus_NRRL_5548	NRRL_5548_plascf_2_covcut_20	NG_062622	1757	99.431	2684	4440	1	1727	0.0	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_5548	NRRL_5548_plascf_2_covcut_20	NG_062624	1757	99.203	2684	4440	1	1714	0.0	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_5548	NRRL_5548_plascf_2_covcut_20	NG_062621	1757	97.553	2684	4440	1	1628	0.0	Rhizopus oryzae
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_503	NG_062618	1757	99.943	2687	4443	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_503	NG_064824	1757	99.715	2687	4443	1	1742	0.0	Rhizopus schipperae
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_503	NG_062622	1757	99.431	2687	4443	1	1727	0.0	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_503	NG_062624	1757	99.203	2687	4443	1	1714	0.0	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_503	NG_062621	1757	97.553	2687	4443	1	1628	0.0	Rhizopus oryzae
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_3072	NG_062366	98	91.837	110	207	5	74	2.43e-33	Tilletiopsis cremea
Rhizopus_microsporus_NRRL_5548	NRRL_5548_metscf_3072	NG_063520	98	90.816	110	207	1	71	1.13e-31	Sporobolomyces yunnanensis
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_plascf_2_covcut_0	NG_062621	1757	99.943	1713	3469	1	1754	0.0	Rhizopus oryzae
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_plascf_2_covcut_0	NG_062622	1757	97.951	1713	3469	1	1649	0.0	Rhizopus caespitosus
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_plascf_2_covcut_0	NG_062620	1763	97.901	1713	3469	1	1646	0.0	Rhizopus sexualis var. sexualis
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_plascf_2_covcut_0	NG_062623	1764	97.789	1713	3469	1	1642	0.0	Rhizopus americanus
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_plascf_2_covcut_0	NG_064824	1757	97.780	1713	3469	1	1640	0.0	Rhizopus schipperae
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_metscf_1184	NG_062621	1757	99.943	4703	6459	1757	1754	0.0	Rhizopus oryzae
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_metscf_1184	NG_062622	1757	97.951	4703	6459	1757	1649	0.0	Rhizopus caespitosus
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_metscf_1184	NG_062620	1763	97.901	4703	6459	1757	1646	0.0	Rhizopus sexualis var. sexualis
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_metscf_1184	NG_062623	1764	97.789	4703	6459	1761	1642	0.0	Rhizopus americanus
Mortierella_ovata_Yip_NRRL_13127	NRRL_13127_metscf_1184	NG_064824	1757	97.780	4703	6459	1757	1640	0.0	Rhizopus schipperae
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_plascf_3_covcut_0	NG_065587	1752	97.888	1118	2868	1	1640	0.0	Mucor lanceolatus
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_plascf_3_covcut_0	NG_063235	1790	97.095	1085	2874	1	1632	0.0	Poitrasia circinans
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_plascf_3_covcut_0	NG_065498	1760	97.557	1103	2860	1	1630	0.0	Mucor racemosus
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_plascf_3_covcut_0	NG_065589	1753	97.547	1118	2868	1	1623	0.0	Mucor brunneogriseus
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_plascf_3_covcut_0	NG_065588	1747	97.539	1118	2863	1	1617	0.0	Mucor circinelloides
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_metscf_857	NG_065587	1752	97.888	1118	2868	1	1640	0.0	Mucor lanceolatus
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_metscf_857	NG_063235	1790	97.095	1085	2874	1	1632	0.0	Poitrasia circinans
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_metscf_857	NG_065498	1760	97.557	1103	2860	1	1630	0.0	Mucor racemosus
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_metscf_857	NG_065589	1753	97.547	1118	2868	1	1623	0.0	Mucor brunneogriseus
Mucor_zychae_var._zychae_NRRL_3243	NRRL_3243_metscf_857	NG_065588	1747	97.539	1118	2863	1	1617	0.0	Mucor circinelloides
Rhizopus_microsporus_NRRL_5550	NRRL_5550_plascf_2_covcut_0	NG_062618	1757	99.943	2684	4440	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_5550	NRRL_5550_plascf_2_covcut_0	NG_064824	1757	99.715	2684	4440	1	1742	0.0	Rhizopus schipperae
Rhizopus_microsporus_NRRL_5550	NRRL_5550_plascf_2_covcut_0	NG_062622	1757	99.431	2684	4440	1	1727	0.0	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_5550	NRRL_5550_plascf_2_covcut_0	NG_062624	1757	99.203	2684	4440	1	1714	0.0	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_5550	NRRL_5550_plascf_2_covcut_0	NG_062621	1757	97.553	2684	4440	1	1628	0.0	Rhizopus oryzae
Rhizopus_microsporus_NRRL_5550	NRRL_5550_metscf_505	NG_062618	1757	99.943	3650	5406	1	1754	0.0	Rhizopus microsporus var. chinensis;Rhizopus azygosporus
Rhizopus_microsporus_NRRL_5550	NRRL_5550_metscf_505	NG_064824	1757	99.715	3650	5406	1	1742	0.0	Rhizopus schipperae
Rhizopus_microsporus_NRRL_5550	NRRL_5550_metscf_505	NG_062622	1757	99.431	3650	5406	1	1727	0.0	Rhizopus caespitosus
Rhizopus_microsporus_NRRL_5550	NRRL_5550_metscf_505	NG_062624	1757	99.203	3650	5406	1	1714	0.0	Rhizopus homothallicus
Rhizopus_microsporus_NRRL_5550	NRRL_5550_metscf_505	NG_062621	1757	97.553	3650	5406	1	1628	0.0	Rhizopus oryzae
Mucor_inaequisporus_NRRL_3626	NRRL_3626_plascf_2_covcut_0	NG_065587	1754	97.605	5459	7210	1752	1626	0.0	Mucor lanceolatus
Mucor_inaequisporus_NRRL_3626	NRRL_3626_plascf_2_covcut_0	NG_065498	1762	97.333	5467	7225	1760	1618	0.0	Mucor racemosus
Mucor_inaequisporus_NRRL_3626	NRRL_3626_plascf_2_covcut_0	NG_065589	1755	97.322	5459	7210	1753	1611	0.0	Mucor brunneogriseus
Mucor_inaequisporus_NRRL_3626	NRRL_3626_plascf_2_covcut_0	NG_065588	1749	97.313	5464	7210	1747	1606	0.0	Mucor circinelloides
Mucor_inaequisporus_NRRL_3626	NRRL_3626_plascf_2_covcut_0	NG_063235	1794	96.433	5453	7243	1787	1597	0.0	Poitrasia circinans
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_923	NG_065587	1754	97.605	5459	7210	1752	1626	0.0	Mucor lanceolatus
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_923	NG_065498	1762	97.333	5467	7225	1760	1618	0.0	Mucor racemosus
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_923	NG_065589	1755	97.322	5459	7210	1753	1611	0.0	Mucor brunneogriseus
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_923	NG_065588	1749	97.313	5464	7210	1747	1606	0.0	Mucor circinelloides
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_923	NG_063235	1794	96.433	5453	7243	1787	1597	0.0	Poitrasia circinans
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_1583	NG_065560	80	97.500	1	78	881	73	1.01e-31	Helicostylum cordense
Mucor_inaequisporus_NRRL_3626	NRRL_3626_metscf_1583	NG_065582	80	97.500	1	78	880	73	1.01e-31	Mucor variisporus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_5	NG_063235	1806	88.372	4878	6664	1787	1157	0.0	Poitrasia circinans
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_5	NG_062386	1796	88.196	4883	6646	1778	1135	0.0	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_5	NG_065581	1668	89.508	4997	6645	1655	1128	0.0	Mucor genevensis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_5	NG_065587	1770	88.249	4884	6631	1752	1126	0.0	Mucor lanceolatus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_5	NG_061009	1665	89.309	4997	6643	1649	1114	0.0	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_15	NG_063235	1806	88.372	3093	4879	1787	1157	0.0	Poitrasia circinans
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_15	NG_062386	1796	88.196	3098	4861	1778	1135	0.0	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_15	NG_065581	1668	89.508	3212	4860	1655	1128	0.0	Mucor genevensis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_15	NG_065587	1770	88.249	3099	4846	1752	1126	0.0	Mucor lanceolatus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_15	NG_061009	1665	89.309	3212	4858	1649	1114	0.0	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_20	NG_063235	1806	88.372	3093	4879	1787	1157	0.0	Poitrasia circinans
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_20	NG_062386	1796	88.196	3098	4861	1778	1135	0.0	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_20	NG_065581	1668	89.508	3212	4860	1655	1128	0.0	Mucor genevensis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_20	NG_065587	1770	88.249	3099	4846	1752	1126	0.0	Mucor lanceolatus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_1_covcut_20	NG_061009	1665	89.309	3212	4858	1649	1114	0.0	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_2_covcut_0	NG_063235	1806	88.372	4878	6664	1787	1157	0.0	Poitrasia circinans
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_2_covcut_0	NG_062386	1796	88.196	4883	6646	1778	1135	0.0	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_2_covcut_0	NG_065581	1668	89.508	4997	6645	1655	1128	0.0	Mucor genevensis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_2_covcut_0	NG_065587	1770	88.249	4884	6631	1752	1126	0.0	Mucor lanceolatus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_2_covcut_0	NG_061009	1665	89.309	4997	6643	1649	1114	0.0	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_4_covcut_10	NG_063235	1806	88.372	3385	5171	1	1157	0.0	Poitrasia circinans
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_4_covcut_10	NG_062386	1796	88.196	3403	5166	1	1135	0.0	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_4_covcut_10	NG_065581	1668	89.508	3404	5052	1	1128	0.0	Mucor genevensis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_4_covcut_10	NG_065587	1770	88.249	3418	5165	1	1126	0.0	Mucor lanceolatus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_plascf_4_covcut_10	NG_061009	1665	89.309	3406	5052	1	1114	0.0	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_662	NG_063235	1806	88.372	1517	3303	1787	1157	0.0	Poitrasia circinans
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_662	NG_062386	1796	88.196	1522	3285	1778	1135	0.0	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_662	NG_065581	1668	89.508	1636	3284	1655	1128	0.0	Mucor genevensis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_662	NG_065587	1770	88.249	1523	3270	1752	1126	0.0	Mucor lanceolatus
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_662	NG_061009	1665	89.309	1636	3282	1649	1114	0.0	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1096	NG_062759	149	88.591	6	153	188	95	2.66e-44	Pilaira moreaui var. caucasica
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1096	NG_061009	148	88.514	6	153	184	94	9.56e-44	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1096	NG_062386	148	88.514	6	153	189	94	9.56e-44	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1096	NG_065604	153	84.314	7	156	195	77	2.70e-34	Coemansia sp. JLT-2013d
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1355	NG_062759	469	79.744	18	475	586	167	1.18e-84	Pilaira moreaui var. caucasica
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1355	NG_061009	469	79.744	18	475	580	166	4.24e-84	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1355	NG_062386	472	79.449	18	475	591	163	1.97e-82	Backusella variabilis
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1483	NG_062759	151	87.417	191	340	45	90	5.36e-42	Pilaira moreaui var. caucasica
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1483	NG_061009	150	87.333	191	340	42	89	1.93e-41	Backusella circina
Apophysomyces_ossiformis_NRRL_A-21654	NRRL_A-21654_metscf_1483	NG_062386	150	87.333	191	340	47	89	1.93e-41	Backusella variabilis
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_plascf_1_covcut_257	NG_065707	1717	97.729	1862	3576	1	1598	0.0	N/A
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_plascf_1_covcut_257	NG_061008	1772	95.372	1834	3598	1	1517	0.0	Chlamydoabsidia padenii
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_plascf_1_covcut_257	NG_062386	1796	88.029	1834	3607	1	1131	0.0	Backusella variabilis
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_plascf_1_covcut_257	NG_061009	1775	88.225	1837	3598	1	1129	0.0	Backusella circina
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_plascf_1_covcut_257	NG_065558	1157	98.099	1834	2990	1	1091	0.0	Absidia psychrophilia
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_30	NG_065707	171	95.906	46888	47058	659	150	4.80e-73	N/A
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_30	NG_065558	171	94.152	46888	47058	687	141	4.84e-68	Absidia psychrophilia
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_30	NG_065640	171	93.567	46888	47058	655	138	2.25e-66	Absidia stercoraria
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_30	NG_061008	171	92.982	46888	47058	686	134	3.77e-64	Chlamydoabsidia padenii
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_30	NG_065557	171	92.982	46890	47058	688	133	1.35e-63	Absidia californica
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2148	NG_065707	1385	97.401	3570	4952	1715	1275	0.0	N/A
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2148	NG_061008	1412	95.042	3548	4952	1762	1194	0.0	Chlamydoabsidia padenii
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2148	NG_062386	1431	87.631	3539	4952	1778	883	0.0	Backusella variabilis
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2148	NG_061009	1415	87.774	3548	4952	1751	880	0.0	Backusella circina
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2148	NG_061010	1423	85.664	3548	4952	1752	783	0.0	Thermomucor indicae-seudaticae
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2400	NG_065558	100	95.000	1219	1318	616	84	1.34e-37	Absidia psychrophilia
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2400	NG_065640	93	94.624	1226	1318	578	78	2.91e-34	Absidia stercoraria
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2400	NG_061008	96	93.750	1223	1318	610	77	1.05e-33	Chlamydoabsidia padenii
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2400	NG_065707	88	95.455	1231	1318	577	76	3.76e-33	N/A
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2400	NG_065557	88	95.455	1231	1318	604	76	3.76e-33	Absidia californica
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2563	NG_065707	99	97.980	1374	1472	1211	93	1.08e-42	N/A
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2563	NG_061010	103	94.175	1374	1476	1229	84	1.09e-37	Thermomucor indicae-seudaticae
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2563	NG_063045	99	94.949	1374	1472	1204	84	1.09e-37	Tilletiopsis minor
Absidia_cylindrospora_var._cylindrospora_NRRL_2796	NRRL_2796_metscf_2563	NG_063002	99	94.949	1374	1472	1005	84	1.09e-37	Malassezia slooffiae
